MOEA/D-AEE,MOEA/D-DEM,MOEA/D-DE,MOEA/D-GA,NSGA-II,APG-SMOEA,DIFF-SMOEA
2.268009541856683e-05,4.476024645567239e-05,3.659845448559479e-05,1.32877629520501e-05,4.9327892202325594e-05,0.00021646881545739295,0.0022827979129988814
2.320539451727927e-05,3.11154164466948e-05,1.4859869457970543e-05,1.3143354847702328e-05,4.8817313017364575e-05,0.012844996374330774,0.010763852724145578
1.8361260557292074e-05,2.0222716000045234e-05,1.6966551590158494e-05,1.5071263810067855e-05,4.9426056403389484e-05,0.008197766371534687,0.0026617447025865703
2.0528854351384195e-05,2.8263304439764326e-05,2.7153939336084494e-05,1.7347722442069856e-05,5.2461982156661946e-05,0.004529402048787425,0.0020884007349294825
1.748820733194616e-05,1.7956982759075994e-05,1.642056674762258e-05,1.3046809839938097e-05,4.988290078390188e-05,0.02139549181739922,0.004305537823104124
2.3233983185971147e-05,2.335548751016327e-05,1.843719666444406e-05,3.37066697555735e-05,4.784026959336611e-05,0.0013265277459729437,0.0037967512514049694
2.6062504072714686e-05,2.2787900125828536e-05,2.1163582674095e-05,2.2437555979766283e-05,4.7416775077177415e-05,0.0024785699810695597,0.004411730308719605
3.723586543569903e-05,1.999606786144921e-05,1.3850259660652173e-05,1.0676853325808773e-05,4.3444990225919226e-05,6.593778262273024e-05,0.0034072450650384886
1.8869118149967086e-05,3.318750896392015e-05,1.8614965428163006e-05,2.911207538711345e-05,5.643650643274741e-05,0.005697218359290151,0.0023902593012399796
1.7291212088869376e-05,1.891406679458701e-05,3.405631835943174e-05,1.811017870150332e-05,4.889729152225263e-05,0.007407185350439239,0.003753100318668524
1.6701754192789385e-05,3.5899703033274964e-05,1.4014592793929187e-05,1.7167616393439386e-05,4.266832714599717e-05,0.00034807835376538535,0.004673589168255677
3.4313274254477596e-05,4.654955646997755e-05,1.2443036105515454e-05,9.37552609216078e-06,4.979372966662214e-05,0.005969344782851907,0.004468434745802016
1.7117707421916557e-05,1.8279845754945894e-05,2.8226626697300158e-05,1.3977202874912292e-05,5.6655192033220596e-05,0.018869975060740247,0.00237634987885853
