return,risk
-0.003970995260607525,0.0016484933374846394
-0.003966546234674674,0.0016190696276298562
-0.003961693074766024,0.0015939790810627862
-0.003960259832317131,0.0015700465528915462
-0.003955434686950398,0.001547461590722931
-0.003952284251132418,0.001522271595955961
-0.003949069787921608,0.0014951170205939428
-0.003945060875459658,0.001468861467667604
-0.003941473421639096,0.0014461174156832446
-0.003935125322357992,0.001421543354512419
-0.003932068504730917,0.0013952297821039602
-0.003924974323811925,0.001354223304609024
-0.003921872507513757,0.00134256392797597
-0.003918843728677915,0.0013220125403584021
-0.003914423998208084,0.0012960642105401836
-0.0039061682701055115,0.0012722638058236756
-0.003903712836981349,0.0012470395709418272
-0.0038986357472575134,0.0012212486756697928
-0.003888963050402021,0.0011994038482627028
-0.003883620135379447,0.0011638214718767874
-0.003877532434719828,0.001146366507521214
-0.0038714577335157226,0.0011257311187003018
-0.0038603132258917022,0.001103334310000119
-0.0038449610802302097,0.0010693800386076065
-0.0038388328025124926,0.0010569803041356079
-0.0038279956699549455,0.0010332021303575663
-0.003817329183221394,0.0010133133280528087
-0.003804019375342781,0.0009906965074207368
-0.003795136148318835,0.0009662493197476046
-0.003774387917980532,0.0009473206052027616
-0.0037671586957775697,0.0009222197851150178
-0.0037540994055262136,0.0009033949794214038
-0.0037323734540748305,0.0008634805002406009
-0.003730089138288082,0.0008602439214003251
-0.0037133842124105554,0.0008409236854517547
-0.0036921114345783803,0.0008139013581345516
-0.00368082934546712,0.0007995178198621563
-0.0036609012590346395,0.0007793680610983995
-0.003646019795370886,0.0007609195227367208
-0.003627622418883337,0.0007396621389009914
-0.003606682204248412,0.0007213574987838452
-0.0035711447777767805,0.000709446896818175
-0.0035536477276829803,0.0006794491977135889
-0.0035242677371507703,0.000673381711731181
-0.0035065585078415252,0.0006535427112475237
-0.003482387147610606,0.0006407241148557732
-0.0034619647341618005,0.0006232802203044792
-0.0034200969998578867,0.0006101864754219521
-0.0033700278650573923,0.0006026955038935978
-0.0033192211618311967,0.0005953962014595448
-0.0032803138178039725,0.0005835913976596146
-0.0032504546547415247,0.0005772520968475355
-0.00319528525367198,0.0005637148689583318
-0.003162137444490287,0.0005607311112954284
-0.003118708369635394,0.0005512869841411796
-0.003050799657211806,0.0005428789672379825
-0.002996641167738621,0.0005317305549303084
-0.0029541541797176475,0.0005226377261496116
-0.0029403064265579775,0.0005216517828627679
-0.0028374847227991542,0.0005098955996214106
-0.002801336901823912,0.0005032042938299552
-0.002783588692506423,0.0004987707863830463
-0.002707992650228908,0.00048761196088331567
-0.002669059944297337,0.0004839781122769257
-0.002597036421582055,0.0004779904873912706
-0.002542114406507872,0.00046335453789392875
-0.0025219337930163168,0.00046132655290529167
-0.002454281155388505,0.00045397182540319903
-0.0023992355480113264,0.0004488068874573434
-0.0023615317722914396,0.00044355812468536017
-0.0023058167995911195,0.00043556489213789773
-0.002270409366574174,0.00043031008020177886
-0.002205462478210259,0.0004200198525044379
-0.0021369798905188876,0.00041528986229105334
-0.0021034727660879217,0.00041152790885151116
-0.002027181796757436,0.0004073177077601493
-0.0019776381761496737,0.00040127326294535397
-0.0019229677994068613,0.0003962732772230149
-0.001880028861083054,0.00039039075118520953
-0.0018178313414976277,0.0003888086657355039
-0.0017769524418964882,0.00038077790840450174
-0.0017445703203086233,0.0003782352944155219
-0.0016519726020570685,0.00037078653548664435
-0.0015922131676949537,0.0003655862792013624
-0.0015414946598180084,0.0003609129584730872
-0.0015342246235961695,0.0003605180015721943
-0.0015342246235961695,0.0003605180015721943
-0.0013641431002004143,0.0003574434636492112
-0.0013234477302990176,0.0003536405707344114
-0.0012314299284166546,0.00034651274734872066
-0.0012019802396227538,0.00034419428126076466
-0.0012019802396227538,0.00034419428126076466
-0.0010637301132837259,0.00033676938871951773
-0.0009987111754602266,0.00033420141707267296
-0.0009448553033280905,0.00033314355873867104
-0.0008668451353996688,0.00033107637342096925
-0.0008174098925326554,0.0003257146059375901
-0.0007892128603559479,0.0003254260435172845
-0.0007892128603559479,0.0003254260435172845
-0.0006150417213761849,0.00032351445119096
