MOEA/D-AEE,MOEA/D-DEM,MOEA/D-DE,MOEA/D-GA,NSGA-II,APG-SMOEA,DIFF-SMOEA
0.008959958805379782,0.008907342199563798,0.00899875880971504,0.008206250807433077,0.008480673336305158,0.025649316813619087,1.0914406205966394
0.008981998639959625,0.009185535980019357,0.008793114390239248,0.008133793773551246,0.008592208543125665,1.0920739376784603,1.0912990818156239
0.008991175894484253,0.008978173812626843,0.008475119432927527,0.00814833150562941,0.008703654363240297,0.9846116702311846,0.9913813708264249
0.009072033825966521,0.00897969025025316,0.008521418994196084,0.008208237392941303,0.008787797584297773,1.070927461879448,1.0101957445796779
0.008961591853446645,0.008780278549929575,0.008724481599975888,0.008217955656640808,0.008524247815113243,0.7103621844799098,1.092239882541634
0.008871005366015513,0.00907651623851729,0.008778953993579723,0.008859690774803121,0.008539749712391707,0.13527887236680838,0.7479140963703653
0.009035624556660245,0.008642097240059876,0.008791112702008089,0.00845160307034126,0.008426653603200397,0.19191018197725992,1.0377070800981996
0.008983372999922077,0.00835500734918024,0.008386177335390165,0.007673662806962491,0.008627686699234048,0.011678691019801783,1.0695152256950662
0.009016465165630963,0.008674850901647985,0.008423141200519926,0.008142841548110971,0.008818155006432748,1.087714936241707,1.0921979721079658
0.008889256859311806,0.008957246241529415,0.008758187160589105,0.00860397585728883,0.008592303515355544,1.0044419829377518,1.0428512133496315
0.008744454200506027,0.009159848222552213,0.008479727332005126,0.007989410373458287,0.008448826585028345,0.02949088115214575,0.9338277563895854
0.009048568992012737,0.009227142479068164,0.008162295844225882,0.007644650978050972,0.009060971882480359,1.0917219785335157,0.9340892135327705
0.009025113505576776,0.00827830837440527,0.008582210181723704,0.007784212950125313,0.008761635162318137,1.0542581685846781,1.0918621695364517
0.00879969703943999,0.008838145148190734,0.008422093577504217,0.008376521386564162,0.008487700760151956,1.0877748338651132,1.091997115006084
0.008970552967906673,0.00897946893488408,0.00874203031551753,0.007771770887175389,0.008902737527348372,1.0920513355844377,0.6629263762297417
0.008968275671608511,0.008936620526597949,0.00841352237986712,0.008357913972048185,0.008620046244774703,1.0552514794178325,1.007586318661906
0.008831589860977915,0.008982419115662027,0.008843465173090153,0.008047790269478338,0.008473445987083158,1.0842497224521224,1.0421056504994048
0.008827083106746517,0.008799180265606651,0.008210703254245565,0.008632731414751436,0.008723143521599764,0.35477194262177486,1.0922131287099728
0.009030305751683315,0.008736826222865325,0.008762177050459402,0.008143238630450779,0.008362022295067025,1.0490402333103754,1.092216242675559
0.008872602170311961,0.00877622336336015,0.00816194190596338,0.008397005095760452,0.008703397168826824,1.0616000810282318,1.0405403928493913
0.009058828249009358,0.009064384956476866,0.008819317533710229,0.00861183862663081,0.008823312131667144,1.090842064427725,0.8070265468377874
0.008952307301732071,0.00852939571067059,0.008168354080164763,0.008801693455094937,0.00854932511219384,0.9595927115747297,1.0093996618172887
0.008915035986956145,0.00893126520592233,0.004624311778911264,0.008322048929392634,0.008506720348212387,1.0274826479769432,1.086175232261459
0.008836088122518598,0.00891657271644334,0.008738850640559096,0.008101513105445412,0.009017813900424977,1.0922297136500123,1.0922059021625996
0.00899559082075407,0.008997643267927073,0.008398318479405987,0.008691904848688778,0.008459019333564261,1.0525320328785437,1.0922449232806364
0.00900666070973027,0.008967193264763624,0.008950499802057098,0.008245887937828001,0.008937834768867448,0.7692049886865676,1.037862335522666
0.008963646509314577,0.008713743555270397,0.007971513551975324,0.00764185705121346,0.008573985637258556,1.0556195855240735,1.0911004271145504
0.009078344299654382,0.008795934450756935,0.00871506532956195,0.008460473978616162,0.008283418803831563,1.0741081623761284,1.001969934873194
0.008765625271738799,0.008640279907602204,0.008812219961287338,0.008354233824237126,0.008602228012384264,1.070768195508313,1.0913238534880099
0.008837881984043526,0.009163068097479413,0.008562799248095224,0.008244635826901037,0.008648051477172234,0.011761813302682979,1.0567573284239173
0.008936414234533433,0.00907591729143615,0.00860510885825278,0.007821192240197613,0.008850249276302232,0.25949499041078317,0.7202360819177206
0.008957032645040311,0.008829416005134245,0.008193518183851792,0.00873296051342368,0.00823108968855517,0.9550268458711064,1.0920237102866133
0.00864686513810833,0.008867598740061376,0.008949795679055857,0.008149885199092759,0.008434763035090378,0.9832550230221287,0.9730587322763459
0.00907557733287735,0.009022762936421744,0.008391335020179504,0.008275611917494702,0.008977652975728473,1.0728463760760012,1.0428960398184537
0.008817304234132422,0.008836825921999102,0.008316093600066176,0.008356472965705805,0.008699743542464064,1.0131702615835114,0.9414202099158726
0.008899693020916232,0.008817713304889029,0.008736735039472261,0.008007200258710488,0.008596006067942077,0.8910987055889348,0.7299451216921923
0.009100112558092496,0.00885940618865469,0.00861698196213408,0.0077918023445940855,0.008969471097277781,1.015020024654673,1.0922460701970673
0.009033394724999793,0.008966626486846535,0.004206236408550605,0.008404990716174829,0.0083453596148644,1.0267827327412076,1.0922443961738237
0.008941799789800258,0.008555930889675687,0.00853521291978826,0.008923072612897072,0.007940718614961173,1.0632924531371242,1.0113282041289129
0.008883236036707128,0.008931523358243825,0.008582210763567941,0.008063872979715893,0.008607414508828237,1.0921453326537598,1.092242904848469
0.008865936435493764,0.008885959962614752,0.007921369576093688,0.008139034469093356,0.008569328213054889,1.037264757833489,1.0108156520822953
0.00889784601332083,0.00886417680349145,0.00819410862273955,0.007939575147349122,0.008722482452010268,1.0608986218712053,0.9505102524255727
0.009021050498927992,0.008931924742269177,0.008887789552071998,0.008666930311026732,0.008716813185887849,1.0790060271532278,1.0349140045562983
0.00890522236097648,0.008880293450501193,0.004732042513607026,0.008392490826201604,0.008670938258996503,1.0922254107496427,1.0922461215736377
0.008973018933027556,0.00900665754032267,0.008388001248950127,0.008589788878141538,0.008417569067340903,1.0665969317073416,1.0696413181268678
0.009078614421254223,0.008815317804491534,0.00868264720258552,0.00848696290536568,0.008715393351754282,1.056104635175567,1.0912360377266697
0.00889384736212076,0.009110066783747602,0.00894508786789357,0.008609017014883348,0.008678544729563604,1.0871438415275132,1.0455657823046673
0.00908738384536539,0.008543401780658119,0.008617734883019278,0.008324613885445196,0.008989681986342521,1.0240729665293156,1.0922280173312584
0.009036042202438697,0.009097286873190677,0.00834697632038699,0.008253947447666901,0.008859410526253794,1.0479679083520772,1.0816163967139425
0.008933911984811947,0.008748203679309877,0.00853953825239905,0.008432629170293263,0.008662105628325555,1.0818733906199274,1.0795563985524432
0.008850471235459949,0.008829026033622697,0.008134517719073626,0.008066731599134869,0.00880769091968692,0.8905491580739799,0.9259047840873575
