return,risk
-0.009792592172079659,0.0028343371710852815
-0.00978167993047751,0.002772833011592725
-0.00977367754232421,0.002734520671517424
-0.00976367373658074,0.0026791477388442646
-0.009752562512823621,0.0026318209983457307
-0.00974320787796062,0.0025783490023871852
-0.009734545620527628,0.002529323406942778
-0.009724819774191021,0.0024799218834242283
-0.009715213674638038,0.0024307436434234807
-0.009704882697458193,0.0023805420880850642
-0.009694305127025543,0.0023267907537839663
-0.009683494673738986,0.0022768079540872155
-0.009673648146257704,0.0022297119303678575
-0.009661483170752366,0.002174240008484243
-0.009651255624155851,0.0021297098813399763
-0.009640692811428929,0.002077102700093988
-0.009629118792304447,0.002029863749975939
-0.009615327911671936,0.0019733610126604264
-0.009605595367103339,0.001930586277311015
-0.009592664132362313,0.0018812910052637423
-0.009578327965056267,0.0018260031897462984
-0.00956566287827064,0.0017797949212100717
-0.009553261359950055,0.0017251866433187566
-0.00953888550824823,0.0016809468479225638
-0.009524841595721971,0.001633929510850494
-0.009509754685656568,0.0015848135499561598
-0.009493175886648181,0.0015303162390424155
-0.009479340179585282,0.001489385125713827
-0.009463652760596256,0.001439404610317175
-0.009446093396833475,0.0013948296983880004
-0.00942736806470874,0.001344841000656745
-0.00940643979997639,0.0012950725884414232
-0.009387033165847245,0.001249783156971842
-0.009364099620585518,0.001205440706497651
-0.009337529429236864,0.0011564602218652779
-0.009309201214228485,0.0011119042413726987
-0.009282797060333896,0.001069398943391834
-0.009245960763025345,0.001036236366602545
-0.009201436882763835,0.0009984174344106116
-0.009159093804902374,0.0009649153890398994
-0.009109043461700175,0.0009247907939285004
-0.009067795837356604,0.0008907880107450611
-0.00901935016543469,0.0008504168097583771
-0.008964216122733407,0.000819109296374036
-0.008901999978062035,0.0007843515447187873
-0.008836011352536427,0.0007496187285119302
-0.008777902570997337,0.0007297303428022282
-0.008710170060898038,0.000705477345048319
-0.008621425067525623,0.000681032656744754
-0.008555212967797512,0.0006567933033149708
-0.008458299656156236,0.0006299803685517754
-0.008382158247553333,0.0006115934625670476
-0.008291201085316141,0.000588925668652774
-0.00820794051877321,0.0005728695122180049
-0.008115490963665074,0.0005501397605881789
-0.00802935188525514,0.0005321413846077069
-0.007921205819016426,0.0005118430253651908
-0.007828793631540674,0.0004980080848444059
-0.007733828459806877,0.00048376138101083
-0.007631154977358455,0.0004690495567922236
-0.007522648371056849,0.0004525170515261269
-0.007413319578494081,0.0004389451816489837
-0.0073171303637178265,0.000425778611571651
-0.007209971003817701,0.0004112458431242618
-0.007102964367018399,0.0003965658623423622
-0.00700888522032622,0.00038484003365573565
-0.006883309513217025,0.00037122478332448885
-0.0067928631122610075,0.0003596415930513726
-0.006658348570269897,0.00034718349063859213
-0.00656564807303253,0.00033575570327346087
-0.0064487881242603195,0.00032593279651998557
-0.006324168864229582,0.00031615789227533984
-0.00621590434466485,0.00030310863466244013
-0.006091372473272969,0.00029621613153024326
-0.005984039403497312,0.0002843070764791222
-0.0058601109537799395,0.00027510560135967824
-0.005749041273834972,0.00026677794299042527
-0.005630001010643499,0.0002582733604084543
-0.0055151821791906905,0.00025038868918877315
-0.005387574550807769,0.00024100803242141594
-0.005272215052345034,0.000233670741701333
-0.005168440676074568,0.00022717795022473346
-0.005021295592905592,0.00021899431860951694
-0.004905750579936214,0.0002119938488287644
-0.0047774137670138946,0.00020514624963384725
-0.004662642013976313,0.00019964273719171038
-0.004529328930336285,0.0001937540439629316
-0.004442334852580463,0.00018869871575087348
-0.004265342399274515,0.00018318461124642733
-0.004141347302813214,0.00017847682378710434
-0.004009192021513799,0.00017413682594698398
-0.0038974354009625985,0.00016927333070621646
-0.003760601636325956,0.00016544401180552867
-0.0036347854529088395,0.00016190311908996635
-0.0035130155305716634,0.000158489690224883
-0.0033818862723855488,0.00015543365710271302
-0.0032263921200863447,0.0001525952665650714
-0.0030868567017559617,0.00015187189653331095
-0.0029903909498846743,0.00014989572954596315
-0.0028046646904764418,0.00014838264548216567
