MOEA/D-AEE,MOEA/D-DEM,MOEA/D-DE,MOEA/D-GA,NSGA-II,APG-SMOEA,DIFF-SMOEA
2.9549920945244996e-05,3.0017887288153955e-05,3.0362560420086448e-05,2.4787154409030746e-05,4.426667603830428e-05,0.00714709421206296,2.9506935537759862e-05
3.715755930985673e-05,3.22572201433621e-05,2.7974933596260118e-05,2.3190040590224493e-05,4.336065915447197e-05,0.009657604680360464,2.5470624297804223e-05
3.378709299713016e-05,3.718426385857606e-05,1.9548354203535273e-05,3.892375864027857e-05,4.653781708716059e-05,0.009633847955539296,2.71030148289416e-05
3.725299723833342e-05,2.5351195078294493e-05,2.5228555605028154e-05,2.455248082177002e-05,4.997114512777008e-05,0.00368132274486188,2.5112242482110484e-05
3.3875056958878616e-05,4.4389308533171815e-05,2.5212446698232394e-05,2.573749386787551e-05,4.0778533207717286e-05,0.017744915651531495,2.71667351419608e-05
4.013840985002951e-05,3.1758898784697034e-05,2.974962915197516e-05,2.5659886285450367e-05,3.328308406977627e-05,0.00990492311079473,2.6641762489830397e-05
3.335099024900279e-05,4.486083014465901e-05,2.6768000398195388e-05,3.349779068438492e-05,4.094940126734473e-05,0.0003487398539045161,2.8930294497077558e-05
2.7382446111636557e-05,2.812998102383709e-05,2.7252761827297856e-05,2.961499969176223e-05,4.1695798867312694e-05,9.921222861064754e-05,2.698616442891743e-05
2.8095506767579622e-05,4.423763212050142e-05,2.673020815510719e-05,2.105215404495678e-05,4.692871484058375e-05,0.0648236716242683,2.8649169504885618e-05
3.765784232716612e-05,2.9625144930615982e-05,3.554118174678048e-05,3.690064374945114e-05,3.623614427533127e-05,0.014850536682763748,2.4625329506179536e-05
3.239544056582066e-05,2.917093196142377e-05,3.1415290346488093e-05,2.86784048062073e-05,4.167270854383756e-05,0.01241284787928254,2.7295126276894996e-05
2.5868550347176943e-05,3.468307157743999e-05,2.3706398325209337e-05,2.54627562121434e-05,4.784852668444284e-05,0.009972186729000881,2.5290292516101954e-05
3.0328536661264698e-05,3.2593376508284935e-05,2.6817371507291582e-05,2.3013914194111872e-05,4.569672155937674e-05,0.009531243890650904,3.2204664956629255e-05
2.9552891734772044e-05,3.179482018050871e-05,2.7585964519320028e-05,2.2363133111281084e-05,4.149289748153917e-05,0.009845859076011218,2.534945496913673e-05
3.382277936743639e-05,3.240135159477496e-05,2.817868934694779e-05,2.5500829233641358e-05,3.8981809230098273e-05,0.015481667980066073,2.6905792190306105e-05
2.906426454348381e-05,4.594804823179554e-05,3.235259703609112e-05,3.9199354155130544e-05,5.319516287108709e-05,0.010284252940020437,2.538558271300081e-05
3.6487232142152586e-05,3.564430965174452e-05,3.063980000336433e-05,2.0336334808539772e-05,2.270969788730861e-05,0.012415912113517082,2.8568539068340518e-05
3.623327085548164e-05,3.732850605306193e-05,4.080394877863305e-05,1.9726666412534772e-05,4.764361711592922e-05,0.028099685610534098,3.245057146303857e-05
3.351947348578957e-05,3.8098922456390326e-05,3.062872950000988e-05,2.7790612871396096e-05,4.717072783397125e-05,0.0068087259783015525,3.1428081449758896e-05
2.989329288111735e-05,3.103270476582391e-05,2.2902606732892384e-05,2.001263644646684e-05,3.217942882149423e-05,0.010308178524105541,2.283801010827046e-05
4.1638409239050494e-05,2.985510623977854e-05,3.095346799966376e-05,3.131591384471703e-05,2.8498019072672854e-05,0.018222858918846015,2.4614762170599015e-05
3.3264178124505426e-05,3.2419379678376374e-05,2.3862263226948704e-05,1.9284910019296935e-05,4.9691419654671435e-05,0.02976149818374818,3.4467733409255094e-05
