return,risk
-0.04137380942553282,0.16167031758058106
-0.04123622310459614,0.1608620282543599
-0.04123604161429405,0.1608623878496036
-0.0412362873082459,0.16086256329956578
-0.04123621722024679,0.16086197438755268
-0.04123597867250443,0.16086112751564333
-0.0412360677112937,0.16086272280721936
-0.04123597867250443,0.16086112751564333
-0.04123619680604339,0.1608626759023506
-0.04123619680604339,0.1608626759023506
-0.04123621783438325,0.160861940999777
-0.041236256474375725,0.16086195072035558
-0.04123621722024679,0.16086197438755268
-0.041236362498283385,0.16086245004567795
-0.04123604161429405,0.1608623878496036
-0.04123632977387309,0.16086259597128333
-0.0412360677112937,0.16086272280721936
-0.04123619696751237,0.16086265197268257
-0.04123621783438325,0.160861940999777
-0.041235894708514215,0.16085929204277977
-0.04123600604245067,0.16085997219304954
-0.04123588598227501,0.1608620403127215
-0.041236182352453465,0.16086137492160393
-0.041235894708514215,0.16085929204277977
-0.04123620735180378,0.16086113861384682
-0.041236256474375725,0.16086195072035558
-0.041236174354970456,0.1608619790361689
-0.04123605083703995,0.16086135932715542
-0.04123600604245067,0.16085997219304954
-0.041236174354970456,0.1608619790361689
-0.041236091434746984,0.16086026525621167
-0.04123601987540722,0.1608615301912423
-0.041224571797043086,0.16078814895312
-0.04123601987540722,0.1608615301912423
-0.041236050786972046,0.1608620233150298
-0.04120511768221856,0.1606609243029562
-0.041236091434746984,0.16086026525621167
-0.041224571797043086,0.16078814895312
-0.04120511768221856,0.1606609243029562
-0.04123605083703995,0.16086135932715542
-0.04123642209279538,0.1608641602225242
-0.010864882431591845,0.004775389577733028
-0.010864882435813822,0.004775389579923869
-0.010864882435813822,0.004775389579923869
-0.010864882438789945,0.004775389582974813
-0.010864882416739085,0.004775389545897859
-0.010864882438789945,0.004775389582974813
-0.01086488229622542,0.004775389443522271
-0.010864882431591845,0.004775389577733028
-0.010864904853156013,0.004775411876590525
-0.010864882799656734,0.004775389968389707
-0.010864882435813822,0.004775389579923869
-0.010864905907370312,0.00477541296432624
-0.010864884789072108,0.004775391997129541
-0.010864904780428767,0.004775411821868069
-0.010864905908043836,0.004775412965013526
-0.010864907391645523,0.0047754105491001255
-0.01086490498635145,0.0047754119947119285
-0.01086488478907382,0.004775391997131381
-0.010864904295390793,0.004775406496123742
-0.010864915655715955,0.004775423963345807
-0.01086490498635145,0.0047754119947119285
-0.010864915451740743,0.0047754238061670316
-0.01086488478907382,0.004775391997131381
-0.010864907391645523,0.0047754105491001255
-0.010864904295390793,0.004775406496123742
-0.01086492259879452,0.004775426110076256
-0.010864904880208782,0.004775411904511557
-0.010864915655715955,0.004775423963345807
-0.010864918672160443,0.004775426707634766
-0.01086492259879452,0.004775426110076256
-0.010864929537247763,0.004775434184628038
-0.010864929537247763,0.004775434184628038
-0.010864886852432271,0.00477539500918132
-0.010864904857318647,0.004775411881185172
-0.010864886853111407,0.004775395009880822
-0.010864883192407223,0.0047753902981531775
-0.010864883189090471,0.004775390294700107
-0.010864914339630797,0.00477542130632448
-0.01086488358860613,0.004775390655400095
-0.010864886853111407,0.004775395009880822
-0.010864915451740743,0.0047754238061670316
-0.010864915053928913,0.004775423376650425
-0.010864914352917556,0.0047754213177208
-0.010864914339630797,0.00477542130632448
-0.010864914340733672,0.0047754213073668205
-0.010864914340733672,0.0047754213073668205
-0.010864915053928913,0.004775423376650425
-0.010864883164604216,0.004775390265845097
-0.010537506552570835,0.0044716376244715965
-0.009958549116262108,0.004028829130340386
-0.009410831026553008,0.003384997213276255
-0.008849323456697757,0.0030618848177909434
-0.008034834254379725,0.002651887901351755
-0.008034834254379725,0.002651887901351755
-0.006815804786959882,0.0014750153327558308
-0.006489261936600545,0.0013930940110650385
-0.005659747691936814,0.0010354223630821128
-0.005162855462514068,0.0010280978581163173
-0.003772190087424355,0.0008438096357010759
