MOEA/D-AEE,MOEA/D-DEM,MOEA/D-DE,MOEA/D-GA,NSGA-II,APG-SMOEA,DIFF-SMOEA
0.011792295117908604,0.011792183206956955,0.0117922767436908,0.011792282832156826,0.011791023659969853,0.0158784423454684,0.07476218054564478
0.011792291318043923,0.01179220529948835,0.011790297167768136,0.01179223234397312,0.011790731251298642,0.07280913576868608,0.08296460492711494
0.011792308356454227,0.011792231064567704,0.011792220256662163,0.011792263321579819,0.01178909698723006,0.08154590846508465,0.08274483553686222
0.011792315453233405,0.011792282427625955,0.011792187965440933,0.011792257161852499,0.01179151022965232,0.07479298957777822,0.07820404477838655
0.011792292237486773,0.011792221271319122,0.011792229615241243,0.011792280204109806,0.011781445859730115,0.07907222124655433,0.07399867849900688
0.011792297598869437,0.011792284214094062,0.011791800782363266,0.011792313201169928,0.011789311339254883,0.04659405129636354,0.0813559635441809
0.011792281501154264,0.011792246051383863,0.011792221670167467,0.011792299363892072,0.011791634297001967,0.05071600207576774,0.07429813854150547
0.011792289323591092,0.011792178199108,0.011792247755110001,0.01179215534639731,0.011781877713723219,0.011793445933571973,0.07719900643485102
0.011792297140272053,0.011792203016739342,0.011791632369450019,0.011792264178414204,0.011789005252115462,0.07741977046808173,0.07385858899570688
0.011792290324196184,0.011792272192985771,0.011792166446265715,0.01179228887904841,0.011777089009063763,0.08452116490012479,0.07250504720525859
0.011792296080730453,0.011792252201934871,0.011792240451231865,0.011787683744144462,0.011788197343025822,0.01764033977064748,0.07466034097094608
0.01179225710823076,0.011792246617611732,0.011792189958220666,0.011792164544498301,0.01179112388793147,0.08020573272167687,0.08315054191889484
0.011792309050558853,0.011792226447211143,0.011791988873059073,0.011792188943270124,0.011770958070518148,0.073587929069471,0.06927307990608446
0.011792267026830401,0.01179226680654534,0.011792200030695294,0.011792282563742455,0.011790021974240915,0.07733307161016947,0.07414828002297051
0.01179229347887778,0.011792260460493826,0.011792281879724887,0.011792179645773192,0.011788074175453765,0.07872661382524232,0.0633764448343601
0.011792295021223236,0.011792251505731828,0.011792218438370972,0.011792296816993692,0.011791464697915045,0.08181793049530328,0.07913826641973867
0.011792285107158323,0.011792279061428138,0.011792097819868818,0.011792254268765706,0.011790108770789223,0.0764691402183502,0.08069634796595965
0.01179230216958832,0.011792236042810733,0.011792077017087527,0.011792316194291969,0.011789140187714141,0.07055976908492308,0.07654769833795785
0.011792300221964603,0.011792230357962934,0.01179138729006934,0.011792255040596743,0.011792104923174899,0.08039651800555722,0.07389913866333765
0.01179228738613634,0.011792247860283867,0.011791864465402747,0.01179229645354556,0.011789237467533758,0.08155310487153503,0.0774981450707763
0.011792294529880482,0.011792279866160212,0.011792109486527893,0.011792305088095988,0.011792146014165726,0.07826048200887734,0.0822379398952431
0.011792292074642738,0.011792220183585004,0.011791561931393336,0.011792315197694168,0.011784622678983801,0.08267393669264178,0.07427261490585628
0.011792289050478749,0.011792202438972062,0.0077251781137249505,0.011792299969653926,0.011784256568030555,0.08474661380120618,0.0831179634184538
0.011792298608806765,0.011792253621458252,0.011792239321804253,0.011792252083867779,0.011791550894482005,0.07711633357694629,0.06783064717436965
0.011792307060490106,0.011792264389902694,0.011791886283452948,0.01179164688269693,0.011790429051382834,0.0747748222497999,0.08244740006952449
0.011792315012058126,0.01179227892229237,0.011792215117756933,0.011792252654991267,0.011787628058936564,0.08308196662630851,0.0754951144936864
0.0117922948742496,0.011792271501384517,0.01179180225036154,0.011791802222481013,0.011791185783992282,0.08715068049149256,0.08003665347048017
0.01179227838368463,0.01179223048740926,0.01179220795495158,0.011792282180350378,0.011790725617634659,0.07281440180821702,0.07564482158163274
0.011792282415173001,0.011792274681648111,0.011792277878524845,0.011792292531087482,0.011782819627027772,0.07837117219324116,0.07849908769482589
0.011792274193977431,0.011792237785974444,0.011791839480034191,0.011792286378837311,0.011792014739206146,0.011792219946750875,0.06361537437715424
0.011792285663813672,0.011792297845233586,0.011792239828460446,0.011792203929117387,0.011791308041556097,0.06258210376376312,0.0789233536560604
0.011792298145973781,0.011792282795354435,0.011792152737472883,0.011792322669704168,0.011790408561853444,0.08542825023393195,0.07854977503588693
0.011792271831656483,0.011792233378254267,0.011792209548405706,0.01179226412541266,0.011791996644580941,0.07901060781531964,0.07812951698433566
0.011792266945062354,0.011792183355112073,0.011792159442619117,0.011792271743957472,0.011792028528630366,0.07483927789148105,0.07880394796143744
0.0117923006659212,0.011792264446341244,0.011792067334976028,0.011792282512915005,0.011790583035788015,0.0854873737880571,0.07805157440123549
0.011792239526311088,0.011792291239553762,0.011792196141553144,0.011792198975005521,0.011791023931525816,0.07323366604303182,0.07910257848666165
0.011792310356418326,0.01179224862388551,0.011791796552301429,0.011792192782681074,0.01179172269240225,0.07649933377599606,0.07736009539224628
0.011792296757335357,0.011792258704158178,0.007725163331856615,0.011792297585241937,0.01178949879177415,0.07507062215391475,0.07572030746822009
0.011792290131391376,0.011792176872736062,0.011792256481126114,0.01179232668418415,0.011789786316834038,0.08424853806551617,0.07679446235558078
0.011792284926531815,0.011792227548222045,0.011792124922429753,0.011792253862822791,0.01178925531479876,0.07359391116832345,0.07932582119882223
0.011792303806647936,0.011792160445552285,0.011792130328974828,0.01179225004975092,0.011791184512628066,0.07377811293296756,0.07782189598933605
0.011792285340906206,0.011792248305863841,0.011791828915341291,0.011792218145522806,0.011790735635720407,0.07495324549117856,0.07107298296236064
0.011792317899502205,0.011792243320670139,0.011792203042185204,0.011792312886586253,0.011784055419735363,0.07478673150622288,0.07807331971282785
0.011792314754615129,0.011792274815710187,0.007725048563376289,0.011792289072315174,0.01179217197376169,0.08218288681726647,0.07415373840756573
0.011792290553625068,0.01179219826340658,0.011792173329574319,0.011792296510587393,0.01179122428367839,0.0844949229957497,0.07757064232418304
0.011792309386018695,0.011792218036176149,0.011792205102697751,0.011792310662167838,0.011789201882620403,0.07362560951036225,0.08024714213918956
